check_name,matched_rule_ids,method,confidence,reasoning
alicloud_cloudwatch_log_metric_filter_disable_or_scheduled_deletion_of_kms_cmk,alicloud.cms.log.metric_filter_disable_or_scheduled_deletion_of_kms_cmk,token_match_high,0.82,Jaccard=0.82
alicloud_cloudwatch_log_metric_filter_for_oss_bucket_policy_changes,alicloud.cloudmonitor.oss_bucket_policy_changes_log_metric_filter_enabled.configured,token_match_high,0.80,Jaccard=0.80
alicloud_cms_changes_to_network_acls_alarm_configured,alicloud.cms.changes.to_network_acls_alarm_configured,token_match_high,1.00,Jaccard=1.00
alicloud_cms_changes_to_network_gateways_alarm_configured,alicloud.cms.changes.to_network_gateways_alarm_configured,token_match_high,1.00,Jaccard=1.00
alicloud_cms_changes_to_network_route_tables_alarm_configured,alicloud.cms.changes.to_network_route_tables_alarm_configured,token_match_high,1.00,Jaccard=1.00
alicloud_cms_changes_to_vpcs_alarm_configured,alicloud.cms.changes.to_vpcs_alarm_configured,token_match_high,1.00,Jaccard=1.00
alicloud_cms_log_group_kms_encryption_enabled,alicloud.cms.log.group_kms_encryption_enabled,token_match_high,1.00,Jaccard=1.00
alicloud_cms_log_group_retention_policy_specific_days_enabled,alicloud.cms.log.group_retention_policy_specific_days_enabled,token_match_high,1.00,Jaccard=1.00
alicloud_cms_log_metric_filter_policy_changes,alicloud.cms.log.metric_filter_policy_changes,token_match_high,1.00,Jaccard=1.00
alicloud_cms_log_metric_filter_root_usage,alicloud.cms.log.metric_filter_root_usage,token_match_high,1.00,Jaccard=1.00
alicloud_codeartifact_packages_external_public_publishing_disabled,alicloud.cr.packages.external_public_publishing_disabled,token_match_high,0.75,Jaccard=0.75
alicloud_codebuild_project_artifact_encryption,alicloud.devops.project.artifact_encryption,token_match_high,0.67,Jaccard=0.67
alicloud_codebuild_project_envvar_awscred_check,alicloud.devops.project.envvar_awscred_check,token_match_high,0.67,Jaccard=0.67
alicloud_codebuild_project_logging_enabled,alicloud.devops.project.logging_enabled,token_match_high,0.60,Jaccard=0.60
alicloud_codebuild_project_older_90_days,alicloud.devops.project.older_90_days,token_match_high,0.71,Jaccard=0.71
alicloud_codebuild_project_oss_logs_encrypted,alicloud.devops.project.oss_logs_encrypted,token_match_high,0.71,Jaccard=0.71
alicloud_codebuild_project_source_repo_url_check,alicloud.devops.project.source_repo_url_check,token_match_high,0.71,Jaccard=0.71
alicloud_codebuild_project_user_controlled_buildspec,alicloud.devops.project.user_controlled_buildspec,token_match_high,0.71,Jaccard=0.71
alicloud_codebuild_report_group_export_encrypted,alicloud.devops.report.group_export_encrypted,token_match_high,0.71,Jaccard=0.71
alicloud_compute_firewall_rdp_access_from_the_internet_allowed,alicloud.ecs.firewall.rdp_access_internet_blocked,ai_verified,high,"Both the check name and the rule target the same service (ECS firewall), action (blocking RDP access), and resource (internet exposure), making them functionally equivalent."
alicloud_compute_firewall_ssh_access_from_the_internet_allowed,alicloud.ecs.firewall.ssh_access_internet_blocked,ai_verified,high,"Both the check name and rule target SSH access from the internet in ECS firewalls, aiming to block such exposure."
alicloud_compute_instance_block_project_wide_ssh_keys_disabled,alicloud.ecs.instance.project_wide_ssh_keys_block_enforced,token_match_high,0.64,Jaccard=0.64
alicloud_compute_instance_confidential_computing_enabled,alicloud.ecs.instance.confidential_computing_enforced,ai_verified,high,"Both the check name and the rule target ECS instances and enforce confidential computing, indicating the same security violation."
alicloud_compute_instance_default_service_account_in_use_with_full_api_access,alicloud.ecs.instance.default_service_account_in_use_with_full_api_access,token_match_high,0.80,Jaccard=0.80
alicloud_compute_instance_encryption_with_csek_enabled,alicloud.ecs.instance.csek_encryption_at_rest_enabled,ai_verified,high,"Both the check name and the rule specifically target ECS instance encryption using CSEK, ensuring an exact match in service, action, and resource."
alicloud_compute_instance_ip_forwarding_is_enabled,alicloud.ecs.instance.ip_forwarding_disabled_for_security,ai_verified,high,The check name and the top candidate rule both target ECS instances and specifically address IP forwarding being disabled for security.
alicloud_compute_instance_public_ip,alicloud.cloudfw.instance.public_ip,token_match_high,0.67,Jaccard=0.67
alicloud_compute_instance_serial_ports_in_use,alicloud.ecs.instance.serial_ports_disabled_for_security,ai_verified,high,"Both the check name and this rule specifically address serial port security on ECS instances, indicating they implement the same security control."
alicloud_compute_instance_shielded_vm_enabled,alicloud.ecs.instance.shielded_vm_security_features_enabled,ai_verified,high,Both the check name and rule ID specifically target shielded VM security features for ECS instances.
alicloud_compute_loadbalancer_logging_enabled,alicloud.ecs.loadbalancer.traffic_logging_enabled,ai_verified,high,Both the check name and the rule target load balancer traffic logging in the ECS/Compute service.
alicloud_compute_network_default_in_use,alicloud.ecs.networkacl.default_in_use,ai_verified,high,Both checks focus on detecting the security risk of using default network ACLs in Alibaba Cloud's compute/ECS networking service.
alicloud_compute_network_dns_logging_enabled,alicloud.ecs.networkacl.dns_query_logging_enabled,ai_verified,medium,"This rule specifically addresses DNS query logging for network ACLs, which aligns closely with the check's focus on DNS logging in the compute network context."
alicloud_compute_network_not_legacy,alicloud.ecs.networkacl.not_legacy,ai_verified,high,Both the check name and the rule target the same service (ECS/Compute) and the same security violation of preventing legacy network configurations.
alicloud_compute_project_os_login_enabled,alicloud.ecs.project.os_login_mfa_enabled,ai_verified,low,"The check name focuses on OS Login being enabled, while the candidate rule specifically checks for MFA being enabled with OS Login, which is a stricter, related but not identical security control."
alicloud_compute_public_address_shodan,alicloud.ecs.public.address_shodan,token_match_high,0.67,Jaccard=0.67
alicloud_compute_subnet_flow_logs_enabled,alicloud.ecs.subnet.flow_logging_enabled_for_traffic_analysis,ai_verified,high,"Both the check name and this rule specifically target flow logs on ECS subnets, indicating identical service, resource, and security control."
alicloud_config_enabled,alicloud.config.enabled.configured,token_match_high,1.00,Jaccard=1.00
alicloud_config_recorder_all_regions_enabled,alicloud.config.recorder_enabled_in_all_regions.configured,token_match_high,1.00,Jaccard=1.00
alicloud_container_registry_image_scan_on_push_enabled,alicloud.ack.registry.image_scan_on_push_enabled,token_match_high,0.71,Jaccard=0.71
alicloud_container_registry_repository_encryption_enabled,alicloud.ack.registry.repository_encryption_enabled,token_match_high,0.67,Jaccard=0.67
alicloud_container_service_task_definition_logging_enabled,alicloud.ack.service.task_definition_logging_enabled,token_match_high,0.71,Jaccard=0.71
alicloud_containerregistry_not_publicly_accessible,alicloud.cr.not.publicly_accessible,token_match_high,0.60,Jaccard=0.60
alicloud_containerregistry_uses_private_link,alicloud.cr.uses.private_link,token_match_high,0.67,Jaccard=0.67
alicloud_cosmosdb_account_firewall_use_selected_networks,alicloud.general.account.firewall_restrict_to_selected_networks,token_match_high,0.62,Jaccard=0.62
alicloud_cosmosdb_account_use_private_endpoints,alicloud.general.account.private_endpoints_mandatory,ai_verified,medium,"Both checks focus on enforcing private endpoints for accounts, though the candidate rule is more general while the check name specifies CosmosDB."
alicloud_cs_kubernetes_cluster_confidential_computing_enabled,alicloud.cas.kubernetes.cluster_confidential_computing_enabled,token_match_high,0.71,Jaccard=0.71
alicloud_data_lake_analytics_workgroup_encryption,alicloud.dataworks.lake.analytics_workgroup_encryption,token_match_high,0.71,Jaccard=0.71
alicloud_dataproc_encrypted_with_cmks_disabled,alicloud.emr.encrypted.with_cmks_disabled,token_match_high,0.67,Jaccard=0.67
alicloud_datasync_task_logging_enabled,alicloud.dts.task.logging_enabled,token_match_high,0.60,Jaccard=0.60
alicloud_defender_additional_email_configured_with_a_security_contact,alicloud.general.resource.account_security_contact_information_registration_verified,ai_verified,high,Both the check name and the rule focus on the configuration of email contacts for security alerts in Alibaba Cloud.
alicloud_defender_assessments_vm_endpoint_protection_installed,,weak_match,0.22,weak token overlap — likely no matching rule
alicloud_defender_auto_provisioning_log_analytics_agent_vms_on,alicloud.general.log_collection_enabled.configured,deep_review_high,high,Both controls focus on enabling automatic log collection/agent provisioning for monitoring and security purposes.
alicloud_defender_auto_provisioning_vulnerabilty_assessments_machines_on,,weak_match,0.20,weak token overlap — likely no matching rule
alicloud_defender_container_images_resolved_vulnerabilities,alicloud.cr.container.vulnerability_scanning_enabled;alicloud.general.container.image_vulnerability_scanning_enabled,ai_verified,medium,"Both rules focus on enabling vulnerability scanning for container images, which aligns with the check's goal of addressing resolved vulnerabilities in container images."
alicloud_defender_container_images_scan_enabled,alicloud.cr.container.vulnerability_scanning_enabled,ai_verified,high,Both checks focus on enabling vulnerability scanning specifically for container images in Alibaba Cloud's Container Registry service.
alicloud_defender_ensure_defender_for_alicloud_sql_databases_is_on,,ai_rejected,none,"The check name refers to enabling Defender for SQL databases, which is a database security service, while all candidate rules are for ECS disks, Access Analyzer, or ActionTrail, with no match in servi"
alicloud_defender_ensure_defender_for_app_services_is_on,,ai_rejected,none,"No candidate rule matches the service (Defender for App Services), action (ensure it is on), or target resource (security monitoring for app services)."
alicloud_defender_ensure_defender_for_arm_is_on,,ai_rejected,none,"The check name refers to Alibaba Cloud Security Center (Defender) for ARM, but none of the candidate rules are related to Security Center or ARM-specific protection."
alicloud_defender_ensure_defender_for_containers_is_on,alicloud.ack.enabled.for_ec2,deep_review_medium,medium,"The check name refers to enabling a security service for containers, which aligns with enabling ACK (Alibaba Cloud Container Service for Kubernetes) security features, though not a direct match for a specific 'defender' service."
alicloud_defender_ensure_defender_for_cosmosdb_is_on,,ai_rejected,none,"The check name is for CosmosDB Defender, but all candidate rules are for ECS, Access Analyzer, or ActionTrail, with no service or resource match."
alicloud_defender_ensure_defender_for_databases_is_on,,ai_rejected,none,"The check name refers to enabling database threat detection (Defender for Databases), but none of the candidate rules address database security or threat detection services."
alicloud_defender_ensure_defender_for_dns_is_on,alicloud.dns.service.dnssec_enabled_for_security,ai_verified,medium,"Both checks focus on DNS security features, though the check name suggests a broader defender service while the rule specifically targets DNSSEC."
alicloud_defender_ensure_defender_for_keyvault_is_on,,ai_rejected,none,"The check name refers to enabling a defender service for Key Vault, but none of the candidate rules relate to Key Vault or a defender service, focusing instead on ECS disks, Access Analyzer, and Actio"
alicloud_defender_ensure_defender_for_os_relational_databases_is_on,,weak_match,0.22,weak token overlap — likely no matching rule
alicloud_defender_ensure_defender_for_server_is_on,,ai_rejected,none,"None of the candidate rules match the service (Cloud Security Center/Defender), action (enablement), or target resource (server protection) of the given check."
alicloud_defender_ensure_defender_for_sql_servers_is_on,,ai_rejected,none,"The check name refers to enabling SQL Server threat detection in Alibaba Cloud Security Center, but none of the candidate rules relate to SQL Server security, managed disks, encryption, Access Analyze"
alicloud_defender_ensure_defender_for_storage_is_on,,ai_rejected,none,"The check name refers to enabling a security service (Defender for Storage), while all candidate rules focus on storage encryption, privacy, or managed disks, which are different security controls."
alicloud_defender_ensure_iot_hub_defender_is_on,,ai_rejected,none,"The check name is for IoT Hub Defender, but all candidate rules are for ECS, Access Analyzer, or ActionTrail services, with no match in service, action, or target resource."
alicloud_defender_ensure_mcas_is_enabled,alicloud.accessanalyzer.enabled.configured,deep_review_medium,medium,"The check name refers to enabling MCAS (Microsoft Cloud App Security), which is a cloud access security broker, while the candidate rule is about enabling Access Analyzer, a similar security monitoring and analysis service in Alibaba Cloud."
alicloud_defender_ensure_notify_alerts_severity_is_high,alicloud.general.resource.security_center_no_high_severity_findings_present,ai_verified,high,Both the check name and the rule focus on ensuring high-severity alerts are properly managed in Alibaba Cloud Security Center.
alicloud_defender_ensure_notify_emails_to_owners,,weak_match,0.22,weak token overlap — likely no matching rule
alicloud_defender_ensure_system_updates_are_applied,alicloud.ecs.instance.security_patches_applied,deep_review_high,high,Both the check name and the rule ID directly address applying security updates/patches to ECS instances.
alicloud_defender_ensure_wdatp_is_enabled,,ai_rejected,none,"The check name refers to enabling Windows Defender Advanced Threat Protection (WDATP), which is a specific endpoint security feature, while all candidate rules focus on ECS disk encryption, Access Ana"
alicloud_devops_project_no_secrets_in_variables,alicloud.devops.project.no_secrets_in_variables,token_match_high,1.00,Jaccard=1.00
alicloud_devops_project_source_repo_url_no_sensitive_credentials,alicloud.devops.project.source_repo_url_no_sensitive_credentials,token_match_high,1.00,Jaccard=1.00
alicloud_directconnect_connection_redundancy,alicloud.expressconnect.connection.redundancy,token_match_high,0.60,Jaccard=0.60
alicloud_directconnect_virtual_interface_redundancy,alicloud.expressconnect.virtual.interface_redundancy,token_match_high,0.67,Jaccard=0.67
alicloud_directoryservice_directory_log_forwarding_enabled,alicloud.general.directory.log_forwarding_to_centralized_logging_enabled,ai_verified,high,"This rule directly matches the service (directory), action (log forwarding), and target resource (centralized logging) specified in the check name."
alicloud_directoryservice_supported_mfa_radius_enabled,alicloud.general.mfa_radius_enforced.configured,ai_verified,high,"Both the check name and the rule focus on enforcing MFA via RADIUS for directory services, indicating a direct match in service, action, and target resource."
alicloud_dms_endpoint_redis_in_transit_encryption_enabled,alicloud.dms.endpoint.redis_in_transit_encryption_enforced,token_match_high,0.86,Jaccard=0.86
alicloud_dms_instance_multi_az_enabled,alicloud.dms.instance.multi_az_deployment,token_match_high,0.80,Jaccard=0.80
alicloud_dms_replication_task_source_logging_enabled,alicloud.dms.replication_instance.source_logging_enabled_90_day_retention,ai_verified,high,"Both the check name and rule target DMS replication tasks with source logging enabled, indicating the same security control."
alicloud_dms_replication_task_target_logging_enabled,alicloud.dms.replication_instance.target_logging_enabled_90_day_retention,ai_verified,high,Both the check name and rule target DMS replication tasks with logging enabled specifically for the target endpoint.
alicloud_dns_dnssec_disabled,alicloud.dns.dnssec.disabled,token_match_high,1.00,Jaccard=1.00
alicloud_dns_rsasha1_in_use_to_key_sign_in_dnssec,alicloud.dns.rsasha1.in_use_to_key_sign_in_dnssec,token_match_high,1.00,Jaccard=1.00
alicloud_dns_rsasha1_in_use_to_zone_sign_in_dnssec,alicloud.dns.rsasha1.in_use_to_zone_sign_in_dnssec,token_match_high,1.00,Jaccard=1.00
alicloud_documentdb_cluster_cloudmonitor_log_export,alicloud.general.cluster.cloudmonitor_log_export_enabled,token_match_high,0.71,Jaccard=0.71
alicloud_documentdb_cluster_multi_az_enabled,alicloud.general.cluster.multi_az_deployment,deep_review_high,high,"The check name specifically targets DocumentDB cluster multi-AZ deployment, and the candidate rule 'alicloud.general.cluster.multi_az_deployment' directly enforces the same multi-AZ deployment control for clusters in general, which includes DocumentD"
alicloud_documentdb_cluster_storage_encrypted,alicloud.general.cluster.storage_encryption_at_rest_enabled,ai_verified,medium,"Both rules check for storage encryption on clusters, though the service specificity differs between DocumentDB and general clusters."
alicloud_dts_instance_no_public_access,alicloud.cloudfw.instance.public_access,token_match_high,0.67,Jaccard=0.67
alicloud_dynamodb_accelerator_cluster_encryption_enabled,,ai_rejected,none,"The check name references 'dynamodb' (likely a typo for DynamoDB, which is AWS, not Alibaba Cloud) and 'accelerator_cluster', but no Alibaba Cloud rule matches both the service (DynamoDB is not an Ali"
alicloud_dynamodb_accelerator_cluster_in_transit_encryption_enabled,,ai_rejected,none,No rule matches the specific service (DynamoDB accelerator) and exact security check (in-transit encryption) among the candidates.
alicloud_dynamodb_accelerator_cluster_multi_az,,ai_rejected,none,"No rule matches because 'alicloud_dynamodb_accelerator_cluster_multi_az' refers to DynamoDB accelerator (likely a NoSQL/analytics service), but all candidates are for Elasticsearch, Redis, general clu"
alicloud_dynamodb_autoscaling_enabled,,ai_rejected,none,"The check name targets DynamoDB autoscaling, but none of the candidate rules reference DynamoDB or a similar database autoscaling service."
alicloud_dynamodb_backup_enabled,,ai_rejected,none,"The check name targets DynamoDB backup, but all candidate rules are for different services (AnalyticDB, EFS, general, ACK) and none match the service or resource."
alicloud_dynamodb_pitr_enabled,,ai_rejected,none,"The check name refers to DynamoDB (a database service) and PITR (point-in-time recovery), but none of the candidate rules match this service or security control."
alicloud_dynamodb_table_protected_by_backup_plan,alicloud.dts.table.backup_plan_enforced,ai_verified,medium,"Both checks focus on ensuring a table is protected by a backup plan, with the candidate rule specifically targeting tables via DTS, aligning closely in service and intent."
alicloud_dynamodb_tables_kms_cmk_encryption_enabled,,ai_rejected,none,"No rule matches because the check name specifies DynamoDB (dynamodb) and tables, but all candidate rules are for different services like DTS, ACK, ActionTrail, and general domains."
alicloud_dynamodb_tables_pitr_enabled,alicloud.dts.tables_point_in_time_recovery_enabled.configured,ai_verified,high,This rule directly matches the check name's focus on DynamoDB tables having point-in-time recovery (PITR) enabled.
alicloud_ebs_snapshot_encryption,alicloud.bss.snapshot.encryption,token_match_high,0.60,Jaccard=0.60
alicloud_ebs_volume_backup_configured,alicloud.bss.volume.backup_configured,token_match_high,0.60,Jaccard=0.60
alicloud_ec2_instance_detailed_monitoring_enabled,alicloud.ecs.instance.detailed_monitoring_active;alicloud.ecs.instance.detailed_monitoring_mandatory,ai_verified,high,"Both rules match the exact service (ECS/EC2), action (detailed monitoring), and target resource (instance) as the check name."
alicloud_ecr_repositories_not_publicly_accessible,alicloud.cr.not.publicly_accessible,ai_verified,high,"Both checks target Container Registry (ECR/CR) repositories to ensure they are not publicly accessible, matching service, action, and resource type."
alicloud_ecs_ami_public,alicloud.ecs.ami.public,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_backup_enabled,alicloud.ecs.backup.automated_enabled,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_client_vpn_endpoint_connection_logging_enabled,alicloud.ecs.client.vpn_endpoint_connection_logging_enabled,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_disk_encryption_at_rest_check,alicloud.ecs.disk.encryption_at_rest_enabled,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_ebs_default_encryption,alicloud.ecs.ebs.default_encryption,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_ebs_public_snapshot,alicloud.ecs.ebs.public_snapshot,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_ebs_snapshot_account_block_public_access,alicloud.ecs.ebs.snapshot_account_block_public_access,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_ebs_snapshots_encrypted,alicloud.ecs.ebs.snapshots_encrypted,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_ebs_volume_encrypted,alicloud.ecs.ebs.snapshots_encrypted,token_match_high,0.67,Jaccard=0.67
alicloud_ecs_ebs_volume_encryption,alicloud.ecs.ebs.volume_encryption,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_ebs_volume_encryption_enabled,alicloud.ecs.ebs.volume_encryption,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_ebs_volume_protected_by_backup_plan,alicloud.ecs.ebs.volume_protected_by_backup_plan,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_ebs_volume_snapshots_exists,alicloud.ecs.ebs.volume_snapshots_exists,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_elastic_ip_shodan,alicloud.ecs.elastic.ip_shodan,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_elastic_ip_unassigned,alicloud.ecs.elastic.ip_unassigned,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_instance_account_imdsv2_enabled,alicloud.ecs.instance.imdsv2_mandatory,token_match_high,0.67,Jaccard=0.67
alicloud_ecs_instance_detailed_monitoring_enabled,alicloud.ecs.instance.detailed_monitoring_active,token_match_high,0.83,Jaccard=0.83
alicloud_ecs_instance_imdsv2_enabled,alicloud.ecs.instance.imdsv2_mandatory,token_match_high,0.80,Jaccard=0.80
alicloud_ecs_instance_internet_facing_with_instance_profile,alicloud.ecs.instance.internet_facing_instance_profile_least_privilege,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_instance_managed_by_ssm,alicloud.ecs.instance.managed_by_ssm,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_instance_network_type_check,alicloud.ecs.instance.network_type_verified,token_match_high,0.83,Jaccard=0.83
alicloud_ecs_instance_no_public_ip,alicloud.ecs.instance.no_public_ip_assigned,token_match_high,0.83,Jaccard=0.83
alicloud_ecs_instance_older_than_specific_days,alicloud.ecs.instance.age_check_older_than_90_days,token_match_high,0.67,Jaccard=0.67
alicloud_ecs_instance_paravirtual_type,alicloud.ecs.instance.paravirtual_type_deprecated,token_match_high,0.83,Jaccard=0.83
alicloud_ecs_instance_port_cassandra_exposed_to_internet,alicloud.ecs.instance.cassandra_port_internet_blocked,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_instance_port_cifs_exposed_to_internet,alicloud.ecs.instance.cifs_port_internet_blocked,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_instance_port_elasticsearch_kibana_exposed_to_internet,alicloud.ecs.instance.elasticsearch_kibana_port_internet_blocked,token_match_high,0.78,Jaccard=0.78
alicloud_ecs_instance_port_ftp_exposed_to_internet,alicloud.ecs.instance.port_ftp_exposed_to_internet,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_instance_port_kafka_exposed_to_internet,alicloud.ecs.instance.kafka_port_internet_blocked,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_instance_port_kerberos_exposed_to_internet,alicloud.ecs.instance.kerberos_port_internet_blocked,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_instance_port_ldap_exposed_to_internet,alicloud.ecs.instance.ldap_port_internet_blocked,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_instance_port_memcached_exposed_to_internet,alicloud.ecs.instance.memcached_port_internet_blocked,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_instance_port_mongodb_exposed_to_internet,alicloud.ecs.instance.mongodb_port_internet_blocked,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_instance_port_mysql_exposed_to_internet,alicloud.ecs.instance.mysql_port_internet_blocked,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_instance_port_oracle_exposed_to_internet,alicloud.ecs.instance.oracle_port_internet_blocked,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_instance_port_postgresql_exposed_to_internet,alicloud.ecs.instance.port_ftp_exposed_to_internet,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_instance_port_rdp_exposed_to_internet,alicloud.ecs.instance.port_rdp_exposed_to_internet,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_instance_port_redis_exposed_to_internet,alicloud.ecs.instance.port_ftp_exposed_to_internet,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_instance_port_sqlserver_exposed_to_internet,alicloud.ecs.instance.port_ftp_exposed_to_internet,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_instance_port_ssh_exposed_to_internet,alicloud.ecs.instance.port_ssh_exposed_to_internet,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_instance_port_telnet_exposed_to_internet,alicloud.ecs.instance.port_ftp_exposed_to_internet,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_instance_profile_attached,alicloud.ecs.instance.iam_profile_attached,token_match_high,0.83,Jaccard=0.83
alicloud_ecs_instance_public_ip,alicloud.ecs.instance.no_public_ip_assigned,token_match_high,0.83,Jaccard=0.83
alicloud_ecs_instance_secrets_user_data,alicloud.ecs.instance.secrets_user_data,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_instance_security_center_agent_status_check,alicloud.ecs.instance.security_center_agent_installed_and_active,token_match_high,0.67,Jaccard=0.67
alicloud_ecs_instance_security_enhanced,alicloud.ecs.instance.security_hardening_applied,ai_verified,medium,"The check name 'security_enhanced' broadly aligns with security hardening measures, making 'security_hardening_applied' the closest match in scope and service."
alicloud_ecs_instance_ssh_key_authentication,alicloud.ecs.instance.ssh_key_authentication_mandatory,token_match_high,0.86,Jaccard=0.86
alicloud_ecs_instance_uses_single_eni,alicloud.ecs.instance.uses_single_eni,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_launch_template_imdsv2_required,alicloud.ecs.launch.template_imdsv2_required,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_launch_template_no_public_ip,alicloud.ecs.launch.template_no_public_ip,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_launch_template_no_secrets,alicloud.ecs.launch.template_no_secrets,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_networkacl_allow_ingress_any_port,alicloud.ecs.networkacl.ingress_any_port_blocked,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_networkacl_allow_ingress_tcp_port_22,alicloud.ecs.networkacl.allow_ingress_tcp_port_22,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_networkacl_allow_ingress_tcp_port_3389,alicloud.ecs.networkacl.allow_ingress_tcp_port_3389,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_networkacl_unrestricted_ingress,alicloud.ecs.networkacl.unrestricted_ingress,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_networkacl_unused,alicloud.ecs.networkacl.unused,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_patch_compliance,alicloud.ecs.patch.compliance,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_security_group_fine_grained_rules_check,alicloud.ecs.security_group.fine_grained_rules_enforced,token_match_high,0.88,Jaccard=0.88
alicloud_ecs_security_group_inbound_3389_restriction_check,alicloud.ecs.security_group.inbound_3389_restricted_to_trusted_ips,token_match_high,0.60,Jaccard=0.60
alicloud_ecs_security_group_ingress_port_22_unrestricted,alicloud.ecs.security_group.allow_ingress_from_internet_to_tcp_port_22,token_match_high,0.64,Jaccard=0.64
alicloud_ecs_security_group_restricted_ssh_rdp_access,alicloud.ecs.security_group.ssh_rdp_access_restricted_to_trusted_ips,token_match_high,0.80,Jaccard=0.80
alicloud_ecs_securitygroup_allow_ingress_from_internet_to_all_ports,alicloud.ecs.security_group.allow_ingress_from_internet_to_all_ports,token_match_high,0.67,Jaccard=0.67
alicloud_ecs_securitygroup_allow_ingress_from_internet_to_any_port,alicloud.ecs.security_group.allow_ingress_from_internet_to_any_port,token_match_high,0.70,Jaccard=0.70
alicloud_ecs_securitygroup_allow_ingress_from_internet_to_high_risk_tcp_ports,alicloud.ecs.security_group.allow_ingress_from_internet_to_high_risk_tcp_ports,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_securitygroup_allow_ingress_from_internet_to_tcp_port_22,alicloud.ecs.security_group.allow_ingress_from_internet_to_tcp_port_22,token_match_high,0.73,Jaccard=0.73
alicloud_ecs_securitygroup_allow_ingress_from_internet_to_tcp_port_3389,alicloud.ecs.security_group.allow_ingress_from_internet_to_tcp_port_3389,token_match_high,0.73,Jaccard=0.73
alicloud_ecs_securitygroup_allow_ingress_from_internet_to_tcp_port_cassandra_7199_9160_8888,alicloud.ecs.security_group.allow_ingress_from_internet_to_tcp_port_cassandra_7199_9160_8888,token_match_high,0.79,Jaccard=0.79
alicloud_ecs_securitygroup_allow_ingress_from_internet_to_tcp_port_elasticsearch_kibana_9200_9300_5601,alicloud.ecs.security_group.allow_ingress_from_internet_to_tcp_port_elasticsearch_kibana_9200_9300_5601,token_match_high,0.80,Jaccard=0.80
alicloud_ecs_securitygroup_allow_ingress_from_internet_to_tcp_port_ftp_20_21,alicloud.ecs.security_group.allow_ingress_from_internet_to_tcp_port_ftp_20_21,token_match_high,0.77,Jaccard=0.77
alicloud_ecs_securitygroup_allow_ingress_from_internet_to_tcp_port_kafka_9092,alicloud.ecs.security_group.allow_ingress_from_internet_to_tcp_port_kafka_9092,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211,alicloud.ecs.security_group.allow_ingress_from_internet_to_tcp_port_memcached_11211,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_securitygroup_allow_ingress_from_internet_to_tcp_port_mongodb_27017_27018,alicloud.ecs.security_group.allow_ingress_from_internet_to_tcp_port_mongodb_27017_27018,token_match_high,0.77,Jaccard=0.77
alicloud_ecs_securitygroup_allow_ingress_from_internet_to_tcp_port_mysql_3306,alicloud.ecs.security_group.allow_ingress_from_internet_to_tcp_port_mysql_3306,token_match_high,0.75,Jaccard=0.75
